Dates,Day,Month,Year
11/04/1924,11,4,1924
12/04/1924,12,4,1924
13/04/1924,13,4,1924
14/04/1924,14,4,1924
15/04/1924,15,4,1924
16/04/1924,16,4,1924
17/04/1924,17,4,1924
18/04/1924,18,4,1924
19/04/1924,19,4,1924
20/04/1924,20,4,1924
21/04/1924,21,4,1924
22/04/1924,22,4,1924
23/04/1924,23,4,1924
24/04/1924,24,4,1924
25/04/1924,25,4,1924
26/04/1924,26,4,1924
27/04/1924,27,4,1924
28/04/1924,28,4,1924
29/04/1924,29,4,1924
30/04/1924,30,4,1924
01/05/1924,1,5,1924
02/05/1924,2,5,1924
03/05/1924,3,5,1924
04/05/1924,4,5,1924
05/05/1924,5,5,1924
06/05/1924,6,5,1924
07/05/1924,7,5,1924
08/05/1924,8,5,1924
09/05/1924,9,5,1924
10/05/1924,10,5,1924
11/05/1924,11,5,1924
12/05/1924,12,5,1924
13/05/1924,13,5,1924
14/05/1924,14,5,1924
15/05/1924,15,5,1924
16/05/1924,16,5,1924
17/05/1924,17,5,1924
18/05/1924,18,5,1924
19/05/1924,19,5,1924
20/05/1924,20,5,1924
21/05/1924,21,5,1924
22/05/1924,22,5,1924
23/05/1924,23,5,1924
24/05/1924,24,5,1924
25/05/1924,25,5,1924
26/05/1924,26,5,1924
27/05/1924,27,5,1924
28/05/1924,28,5,1924
29/05/1924,29,5,1924
30/05/1924,30,5,1924
31/05/1924,31,5,1924
01/06/1924,1,6,1924
02/06/1924,2,6,1924
03/06/1924,3,6,1924
04/06/1924,4,6,1924
05/06/1924,5,6,1924
06/06/1924,6,6,1924
07/06/1924,7,6,1924
08/06/1924,8,6,1924
09/06/1924,9,6,1924
10/06/1924,10,6,1924
11/06/1924,11,6,1924
12/06/1924,12,6,1924
13/06/1924,13,6,1924
14/06/1924,14,6,1924
15/06/1924,15,6,1924
16/06/1924,16,6,1924
17/06/1924,17,6,1924
18/06/1924,18,6,1924
19/06/1924,19,6,1924
20/06/1924,20,6,1924
21/06/1924,21,6,1924
22/06/1924,22,6,1924
23/06/1924,23,6,1924
24/06/1924,24,6,1924
25/06/1924,25,6,1924
26/06/1924,26,6,1924
27/06/1924,27,6,1924
28/06/1924,28,6,1924
29/06/1924,29,6,1924
30/06/1924,30,6,1924
01/07/1924,1,7,1924
02/07/1924,2,7,1924
03/07/1924,3,7,1924
04/07/1924,4,7,1924
05/07/1924,5,7,1924
06/07/1924,6,7,1924
07/07/1924,7,7,1924
08/07/1924,8,7,1924
09/07/1924,9,7,1924
10/07/1924,10,7,1924
11/07/1924,11,7,1924
12/07/1924,12,7,1924
13/07/1924,13,7,1924
14/07/1924,14,7,1924
15/07/1924,15,7,1924
16/07/1924,16,7,1924
17/07/1924,17,7,1924
18/07/1924,18,7,1924
19/07/1924,19,7,1924
20/07/1924,20,7,1924
21/07/1924,21,7,1924
22/07/1924,22,7,1924
23/07/1924,23,7,1924
24/07/1924,24,7,1924
25/07/1924,25,7,1924
26/07/1924,26,7,1924
27/07/1924,27,7,1924
28/07/1924,28,7,1924
29/07/1924,29,7,1924
30/07/1924,30,7,1924
31/07/1924,31,7,1924
01/08/1924,1,8,1924
02/08/1924,2,8,1924
03/08/1924,3,8,1924
04/08/1924,4,8,1924
05/08/1924,5,8,1924
06/08/1924,6,8,1924
07/08/1924,7,8,1924
08/08/1924,8,8,1924
09/08/1924,9,8,1924
10/08/1924,10,8,1924
11/08/1924,11,8,1924
12/08/1924,12,8,1924
13/08/1924,13,8,1924
14/08/1924,14,8,1924
15/08/1924,15,8,1924
16/08/1924,16,8,1924
17/08/1924,17,8,1924
18/08/1924,18,8,1924
19/08/1924,19,8,1924
20/08/1924,20,8,1924
21/08/1924,21,8,1924
22/08/1924,22,8,1924
23/08/1924,23,8,1924
24/08/1924,24,8,1924
25/08/1924,25,8,1924
26/08/1924,26,8,1924
27/08/1924,27,8,1924
28/08/1924,28,8,1924
29/08/1924,29,8,1924
30/08/1924,30,8,1924
31/08/1924,31,8,1924
01/09/1924,1,9,1924
02/09/1924,2,9,1924
03/09/1924,3,9,1924
04/09/1924,4,9,1924
05/09/1924,5,9,1924
06/09/1924,6,9,1924
07/09/1924,7,9,1924
08/09/1924,8,9,1924
09/09/1924,9,9,1924
10/09/1924,10,9,1924
11/09/1924,11,9,1924
12/09/1924,12,9,1924
13/09/1924,13,9,1924
14/09/1924,14,9,1924
15/09/1924,15,9,1924
16/09/1924,16,9,1924
17/09/1924,17,9,1924
18/09/1924,18,9,1924
19/09/1924,19,9,1924
20/09/1924,20,9,1924
21/09/1924,21,9,1924
22/09/1924,22,9,1924
23/09/1924,23,9,1924
24/09/1924,24,9,1924
25/09/1924,25,9,1924
26/09/1924,26,9,1924
27/09/1924,27,9,1924
28/09/1924,28,9,1924
29/09/1924,29,9,1924
30/09/1924,30,9,1924
01/10/1924,1,10,1924
02/10/1924,2,10,1924
03/10/1924,3,10,1924
04/10/1924,4,10,1924
05/10/1924,5,10,1924
06/10/1924,6,10,1924
07/10/1924,7,10,1924
08/10/1924,8,10,1924
09/10/1924,9,10,1924
10/10/1924,10,10,1924
11/10/1924,11,10,1924
12/10/1924,12,10,1924
13/10/1924,13,10,1924
14/10/1924,14,10,1924
15/10/1924,15,10,1924
16/10/1924,16,10,1924
17/10/1924,17,10,1924
18/10/1924,18,10,1924
19/10/1924,19,10,1924
20/10/1924,20,10,1924
21/10/1924,21,10,1924
22/10/1924,22,10,1924
23/10/1924,23,10,1924
24/10/1924,24,10,1924
25/10/1924,25,10,1924
26/10/1924,26,10,1924
27/10/1924,27,10,1924
28/10/1924,28,10,1924
29/10/1924,29,10,1924
30/10/1924,30,10,1924
31/10/1924,31,10,1924
01/11/1924,1,11,1924
02/11/1924,2,11,1924
03/11/1924,3,11,1924
04/11/1924,4,11,1924
05/11/1924,5,11,1924
06/11/1924,6,11,1924
07/11/1924,7,11,1924
08/11/1924,8,11,1924
09/11/1924,9,11,1924
10/11/1924,10,11,1924
11/11/1924,11,11,1924
12/11/1924,12,11,1924
13/11/1924,13,11,1924
14/11/1924,14,11,1924
15/11/1924,15,11,1924
16/11/1924,16,11,1924
17/11/1924,17,11,1924
18/11/1924,18,11,1924
19/11/1924,19,11,1924
20/11/1924,20,11,1924
21/11/1924,21,11,1924
22/11/1924,22,11,1924
23/11/1924,23,11,1924
24/11/1924,24,11,1924
25/11/1924,25,11,1924
26/11/1924,26,11,1924
27/11/1924,27,11,1924
28/11/1924,28,11,1924
29/11/1924,29,11,1924
30/11/1924,30,11,1924
01/12/1924,1,12,1924
02/12/1924,2,12,1924
03/12/1924,3,12,1924
04/12/1924,4,12,1924
05/12/1924,5,12,1924
06/12/1924,6,12,1924
07/12/1924,7,12,1924
08/12/1924,8,12,1924
09/12/1924,9,12,1924
10/12/1924,10,12,1924
11/12/1924,11,12,1924
12/12/1924,12,12,1924
13/12/1924,13,12,1924
14/12/1924,14,12,1924
15/12/1924,15,12,1924
16/12/1924,16,12,1924
17/12/1924,17,12,1924
18/12/1924,18,12,1924
19/12/1924,19,12,1924
20/12/1924,20,12,1924
21/12/1924,21,12,1924
22/12/1924,22,12,1924
23/12/1924,23,12,1924
24/12/1924,24,12,1924
25/12/1924,25,12,1924
26/12/1924,26,12,1924
27/12/1924,27,12,1924
28/12/1924,28,12,1924
29/12/1924,29,12,1924
30/12/1924,30,12,1924
31/12/1924,31,12,1924
01/01/1925,1,1,1925
02/01/1925,2,1,1925
03/01/1925,3,1,1925
04/01/1925,4,1,1925
05/01/1925,5,1,1925
06/01/1925,6,1,1925
07/01/1925,7,1,1925
08/01/1925,8,1,1925
09/01/1925,9,1,1925
10/01/1925,10,1,1925
11/01/1925,11,1,1925
12/01/1925,12,1,1925
13/01/1925,13,1,1925
14/01/1925,14,1,1925
15/01/1925,15,1,1925
16/01/1925,16,1,1925
17/01/1925,17,1,1925
18/01/1925,18,1,1925
19/01/1925,19,1,1925
20/01/1925,20,1,1925
21/01/1925,21,1,1925
22/01/1925,22,1,1925
23/01/1925,23,1,1925
24/01/1925,24,1,1925
25/01/1925,25,1,1925
26/01/1925,26,1,1925
27/01/1925,27,1,1925
28/01/1925,28,1,1925
29/01/1925,29,1,1925
30/01/1925,30,1,1925
31/01/1925,31,1,1925
01/02/1925,1,2,1925
02/02/1925,2,2,1925
03/02/1925,3,2,1925
04/02/1925,4,2,1925
05/02/1925,5,2,1925
06/02/1925,6,2,1925
07/02/1925,7,2,1925
08/02/1925,8,2,1925
09/02/1925,9,2,1925
10/02/1925,10,2,1925
11/02/1925,11,2,1925
12/02/1925,12,2,1925
13/02/1925,13,2,1925
14/02/1925,14,2,1925
15/02/1925,15,2,1925
16/02/1925,16,2,1925
17/02/1925,17,2,1925
18/02/1925,18,2,1925
19/02/1925,19,2,1925
20/02/1925,20,2,1925
21/02/1925,21,2,1925
22/02/1925,22,2,1925
23/02/1925,23,2,1925
24/02/1925,24,2,1925
25/02/1925,25,2,1925
26/02/1925,26,2,1925
27/02/1925,27,2,1925
28/02/1925,28,2,1925
01/03/1925,1,3,1925
02/03/1925,2,3,1925
03/03/1925,3,3,1925
04/03/1925,4,3,1925
05/03/1925,5,3,1925
06/03/1925,6,3,1925
07/03/1925,7,3,1925
08/03/1925,8,3,1925
09/03/1925,9,3,1925
10/03/1925,10,3,1925
11/03/1925,11,3,1925
12/03/1925,12,3,1925
13/03/1925,13,3,1925
14/03/1925,14,3,1925
15/03/1925,15,3,1925
16/03/1925,16,3,1925
17/03/1925,17,3,1925
18/03/1925,18,3,1925
19/03/1925,19,3,1925
20/03/1925,20,3,1925
21/03/1925,21,3,1925
22/03/1925,22,3,1925
23/03/1925,23,3,1925
24/03/1925,24,3,1925
25/03/1925,25,3,1925
26/03/1925,26,3,1925
27/03/1925,27,3,1925
28/03/1925,28,3,1925
29/03/1925,29,3,1925
30/03/1925,30,3,1925
31/03/1925,31,3,1925
01/04/1925,1,4,1925
02/04/1925,2,4,1925
03/04/1925,3,4,1925
04/04/1925,4,4,1925
05/04/1925,5,4,1925
06/04/1925,6,4,1925
07/04/1925,7,4,1925
08/04/1925,8,4,1925
09/04/1925,9,4,1925
10/04/1925,10,4,1925
11/04/1925,11,4,1925
12/04/1925,12,4,1925
13/04/1925,13,4,1925
14/04/1925,14,4,1925
15/04/1925,15,4,1925
16/04/1925,16,4,1925
17/04/1925,17,4,1925
18/04/1925,18,4,1925
19/04/1925,19,4,1925
20/04/1925,20,4,1925
21/04/1925,21,4,1925
22/04/1925,22,4,1925
23/04/1925,23,4,1925
24/04/1925,24,4,1925
25/04/1925,25,4,1925
26/04/1925,26,4,1925
27/04/1925,27,4,1925
28/04/1925,28,4,1925
29/04/1925,29,4,1925
30/04/1925,30,4,1925
01/05/1925,1,5,1925
02/05/1925,2,5,1925
03/05/1925,3,5,1925
04/05/1925,4,5,1925
05/05/1925,5,5,1925
06/05/1925,6,5,1925
07/05/1925,7,5,1925
08/05/1925,8,5,1925
09/05/1925,9,5,1925
10/05/1925,10,5,1925
11/05/1925,11,5,1925
12/05/1925,12,5,1925
13/05/1925,13,5,1925
14/05/1925,14,5,1925
15/05/1925,15,5,1925
16/05/1925,16,5,1925
17/05/1925,17,5,1925
18/05/1925,18,5,1925
19/05/1925,19,5,1925
20/05/1925,20,5,1925
21/05/1925,21,5,1925
22/05/1925,22,5,1925
23/05/1925,23,5,1925
24/05/1925,24,5,1925
25/05/1925,25,5,1925
26/05/1925,26,5,1925
27/05/1925,27,5,1925
28/05/1925,28,5,1925
29/05/1925,29,5,1925
30/05/1925,30,5,1925
31/05/1925,31,5,1925
01/06/1925,1,6,1925
02/06/1925,2,6,1925
03/06/1925,3,6,1925
04/06/1925,4,6,1925
05/06/1925,5,6,1925
06/06/1925,6,6,1925
07/06/1925,7,6,1925
08/06/1925,8,6,1925
09/06/1925,9,6,1925
10/06/1925,10,6,1925
11/06/1925,11,6,1925
12/06/1925,12,6,1925
13/06/1925,13,6,1925
14/06/1925,14,6,1925
15/06/1925,15,6,1925
16/06/1925,16,6,1925
17/06/1925,17,6,1925
18/06/1925,18,6,1925
19/06/1925,19,6,1925
20/06/1925,20,6,1925
21/06/1925,21,6,1925
22/06/1925,22,6,1925
23/06/1925,23,6,1925
24/06/1925,24,6,1925
25/06/1925,25,6,1925
26/06/1925,26,6,1925
27/06/1925,27,6,1925
28/06/1925,28,6,1925
29/06/1925,29,6,1925
30/06/1925,30,6,1925
01/07/1925,1,7,1925
02/07/1925,2,7,1925
03/07/1925,3,7,1925
04/07/1925,4,7,1925
05/07/1925,5,7,1925
06/07/1925,6,7,1925
07/07/1925,7,7,1925
08/07/1925,8,7,1925
09/07/1925,9,7,1925
10/07/1925,10,7,1925
11/07/1925,11,7,1925
12/07/1925,12,7,1925
13/07/1925,13,7,1925
14/07/1925,14,7,1925
15/07/1925,15,7,1925
16/07/1925,16,7,1925
17/07/1925,17,7,1925
18/07/1925,18,7,1925
19/07/1925,19,7,1925
20/07/1925,20,7,1925
21/07/1925,21,7,1925
22/07/1925,22,7,1925
23/07/1925,23,7,1925
24/07/1925,24,7,1925
25/07/1925,25,7,1925
26/07/1925,26,7,1925
27/07/1925,27,7,1925
28/07/1925,28,7,1925
29/07/1925,29,7,1925
30/07/1925,30,7,1925
31/07/1925,31,7,1925
01/08/1925,1,8,1925
02/08/1925,2,8,1925
03/08/1925,3,8,1925
04/08/1925,4,8,1925
05/08/1925,5,8,1925
06/08/1925,6,8,1925
07/08/1925,7,8,1925
08/08/1925,8,8,1925
09/08/1925,9,8,1925
10/08/1925,10,8,1925
11/08/1925,11,8,1925
12/08/1925,12,8,1925
13/08/1925,13,8,1925
14/08/1925,14,8,1925
15/08/1925,15,8,1925
16/08/1925,16,8,1925
17/08/1925,17,8,1925
18/08/1925,18,8,1925
19/08/1925,19,8,1925
20/08/1925,20,8,1925
21/08/1925,21,8,1925
22/08/1925,22,8,1925
23/08/1925,23,8,1925
24/08/1925,24,8,1925
25/08/1925,25,8,1925
26/08/1925,26,8,1925
27/08/1925,27,8,1925
28/08/1925,28,8,1925
29/08/1925,29,8,1925
30/08/1925,30,8,1925
31/08/1925,31,8,1925
01/09/1925,1,9,1925
02/09/1925,2,9,1925
03/09/1925,3,9,1925
04/09/1925,4,9,1925
05/09/1925,5,9,1925
06/09/1925,6,9,1925
07/09/1925,7,9,1925
08/09/1925,8,9,1925
09/09/1925,9,9,1925
10/09/1925,10,9,1925
11/09/1925,11,9,1925
12/09/1925,12,9,1925
13/09/1925,13,9,1925
14/09/1925,14,9,1925
15/09/1925,15,9,1925
16/09/1925,16,9,1925
17/09/1925,17,9,1925
18/09/1925,18,9,1925
19/09/1925,19,9,1925
20/09/1925,20,9,1925
21/09/1925,21,9,1925
22/09/1925,22,9,1925
23/09/1925,23,9,1925
24/09/1925,24,9,1925
25/09/1925,25,9,1925
26/09/1925,26,9,1925
27/09/1925,27,9,1925
28/09/1925,28,9,1925
29/09/1925,29,9,1925
30/09/1925,30,9,1925
01/10/1925,1,10,1925
02/10/1925,2,10,1925
03/10/1925,3,10,1925
04/10/1925,4,10,1925
05/10/1925,5,10,1925
06/10/1925,6,10,1925
07/10/1925,7,10,1925
08/10/1925,8,10,1925
09/10/1925,9,10,1925
10/10/1925,10,10,1925
11/10/1925,11,10,1925
12/10/1925,12,10,1925
13/10/1925,13,10,1925
14/10/1925,14,10,1925
15/10/1925,15,10,1925
16/10/1925,16,10,1925
17/10/1925,17,10,1925
18/10/1925,18,10,1925
19/10/1925,19,10,1925
20/10/1925,20,10,1925
21/10/1925,21,10,1925
22/10/1925,22,10,1925
23/10/1925,23,10,1925
24/10/1925,24,10,1925
25/10/1925,25,10,1925
26/10/1925,26,10,1925
27/10/1925,27,10,1925
28/10/1925,28,10,1925
29/10/1925,29,10,1925
30/10/1925,30,10,1925
31/10/1925,31,10,1925
01/11/1925,1,11,1925
02/11/1925,2,11,1925
03/11/1925,3,11,1925
04/11/1925,4,11,1925
05/11/1925,5,11,1925
06/11/1925,6,11,1925
07/11/1925,7,11,1925
08/11/1925,8,11,1925
09/11/1925,9,11,1925
10/11/1925,10,11,1925
11/11/1925,11,11,1925
12/11/1925,12,11,1925
13/11/1925,13,11,1925
14/11/1925,14,11,1925
15/11/1925,15,11,1925
16/11/1925,16,11,1925
17/11/1925,17,11,1925
18/11/1925,18,11,1925
19/11/1925,19,11,1925
20/11/1925,20,11,1925
21/11/1925,21,11,1925
22/11/1925,22,11,1925
23/11/1925,23,11,1925
24/11/1925,24,11,1925
25/11/1925,25,11,1925
26/11/1925,26,11,1925
27/11/1925,27,11,1925
28/11/1925,28,11,1925
29/11/1925,29,11,1925
30/11/1925,30,11,1925
01/12/1925,1,12,1925
02/12/1925,2,12,1925
03/12/1925,3,12,1925
04/12/1925,4,12,1925
05/12/1925,5,12,1925
06/12/1925,6,12,1925
07/12/1925,7,12,1925
08/12/1925,8,12,1925
09/12/1925,9,12,1925
10/12/1925,10,12,1925
11/12/1925,11,12,1925
12/12/1925,12,12,1925
13/12/1925,13,12,1925
14/12/1925,14,12,1925
15/12/1925,15,12,1925
16/12/1925,16,12,1925
17/12/1925,17,12,1925
18/12/1925,18,12,1925
19/12/1925,19,12,1925
20/12/1925,20,12,1925
21/12/1925,21,12,1925
22/12/1925,22,12,1925
23/12/1925,23,12,1925
24/12/1925,24,12,1925
25/12/1925,25,12,1925
26/12/1925,26,12,1925
27/12/1925,27,12,1925
28/12/1925,28,12,1925
29/12/1925,29,12,1925
30/12/1925,30,12,1925
31/12/1925,31,12,1925
01/01/1926,1,1,1926
02/01/1926,2,1,1926
03/01/1926,3,1,1926
04/01/1926,4,1,1926
05/01/1926,5,1,1926
06/01/1926,6,1,1926
07/01/1926,7,1,1926
08/01/1926,8,1,1926
09/01/1926,9,1,1926
10/01/1926,10,1,1926
11/01/1926,11,1,1926
12/01/1926,12,1,1926
13/01/1926,13,1,1926
14/01/1926,14,1,1926
15/01/1926,15,1,1926
16/01/1926,16,1,1926
17/01/1926,17,1,1926
18/01/1926,18,1,1926
19/01/1926,19,1,1926
20/01/1926,20,1,1926
21/01/1926,21,1,1926
22/01/1926,22,1,1926
23/01/1926,23,1,1926
24/01/1926,24,1,1926
25/01/1926,25,1,1926
26/01/1926,26,1,1926
27/01/1926,27,1,1926
28/01/1926,28,1,1926
29/01/1926,29,1,1926
30/01/1926,30,1,1926
31/01/1926,31,1,1926
01/02/1926,1,2,1926
02/02/1926,2,2,1926
03/02/1926,3,2,1926
04/02/1926,4,2,1926
05/02/1926,5,2,1926
06/02/1926,6,2,1926
07/02/1926,7,2,1926
08/02/1926,8,2,1926
09/02/1926,9,2,1926
10/02/1926,10,2,1926
11/02/1926,11,2,1926
12/02/1926,12,2,1926
13/02/1926,13,2,1926
14/02/1926,14,2,1926
15/02/1926,15,2,1926
16/02/1926,16,2,1926
17/02/1926,17,2,1926
18/02/1926,18,2,1926
19/02/1926,19,2,1926
20/02/1926,20,2,1926
21/02/1926,21,2,1926
22/02/1926,22,2,1926
23/02/1926,23,2,1926
24/02/1926,24,2,1926
25/02/1926,25,2,1926
26/02/1926,26,2,1926
27/02/1926,27,2,1926
28/02/1926,28,2,1926
01/03/1926,1,3,1926
02/03/1926,2,3,1926
03/03/1926,3,3,1926
04/03/1926,4,3,1926
05/03/1926,5,3,1926
06/03/1926,6,3,1926
07/03/1926,7,3,1926
08/03/1926,8,3,1926
09/03/1926,9,3,1926
10/03/1926,10,3,1926
11/03/1926,11,3,1926
12/03/1926,12,3,1926
13/03/1926,13,3,1926
14/03/1926,14,3,1926
15/03/1926,15,3,1926
16/03/1926,16,3,1926
17/03/1926,17,3,1926
18/03/1926,18,3,1926
19/03/1926,19,3,1926
20/03/1926,20,3,1926
21/03/1926,21,3,1926
22/03/1926,22,3,1926
23/03/1926,23,3,1926
24/03/1926,24,3,1926
25/03/1926,25,3,1926
26/03/1926,26,3,1926
27/03/1926,27,3,1926
28/03/1926,28,3,1926
29/03/1926,29,3,1926
30/03/1926,30,3,1926
31/03/1926,31,3,1926
01/04/1926,1,4,1926
02/04/1926,2,4,1926
03/04/1926,3,4,1926
04/04/1926,4,4,1926
05/04/1926,5,4,1926
06/04/1926,6,4,1926
07/04/1926,7,4,1926
08/04/1926,8,4,1926
09/04/1926,9,4,1926
10/04/1926,10,4,1926
11/04/1926,11,4,1926
12/04/1926,12,4,1926
13/04/1926,13,4,1926
14/04/1926,14,4,1926
15/04/1926,15,4,1926
16/04/1926,16,4,1926
17/04/1926,17,4,1926
18/04/1926,18,4,1926
19/04/1926,19,4,1926
20/04/1926,20,4,1926
21/04/1926,21,4,1926
22/04/1926,22,4,1926
23/04/1926,23,4,1926
24/04/1926,24,4,1926
25/04/1926,25,4,1926
26/04/1926,26,4,1926
27/04/1926,27,4,1926
28/04/1926,28,4,1926
29/04/1926,29,4,1926
30/04/1926,30,4,1926
01/05/1926,1,5,1926
02/05/1926,2,5,1926
03/05/1926,3,5,1926
04/05/1926,4,5,1926
05/05/1926,5,5,1926
06/05/1926,6,5,1926
07/05/1926,7,5,1926
08/05/1926,8,5,1926
09/05/1926,9,5,1926
10/05/1926,10,5,1926
11/05/1926,11,5,1926
12/05/1926,12,5,1926
13/05/1926,13,5,1926
14/05/1926,14,5,1926
15/05/1926,15,5,1926
16/05/1926,16,5,1926
17/05/1926,17,5,1926
18/05/1926,18,5,1926
19/05/1926,19,5,1926
20/05/1926,20,5,1926
21/05/1926,21,5,1926
22/05/1926,22,5,1926
23/05/1926,23,5,1926
24/05/1926,24,5,1926
25/05/1926,25,5,1926
26/05/1926,26,5,1926
27/05/1926,27,5,1926
28/05/1926,28,5,1926
29/05/1926,29,5,1926
30/05/1926,30,5,1926
31/05/1926,31,5,1926
01/06/1926,1,6,1926
02/06/1926,2,6,1926
03/06/1926,3,6,1926
04/06/1926,4,6,1926
05/06/1926,5,6,1926
06/06/1926,6,6,1926
07/06/1926,7,6,1926
08/06/1926,8,6,1926
09/06/1926,9,6,1926
10/06/1926,10,6,1926
11/06/1926,11,6,1926
12/06/1926,12,6,1926
13/06/1926,13,6,1926
14/06/1926,14,6,1926
15/06/1926,15,6,1926
16/06/1926,16,6,1926
17/06/1926,17,6,1926
18/06/1926,18,6,1926
19/06/1926,19,6,1926
20/06/1926,20,6,1926
21/06/1926,21,6,1926
22/06/1926,22,6,1926
23/06/1926,23,6,1926
24/06/1926,24,6,1926
25/06/1926,25,6,1926
26/06/1926,26,6,1926
27/06/1926,27,6,1926
28/06/1926,28,6,1926
29/06/1926,29,6,1926
30/06/1926,30,6,1926
01/07/1926,1,7,1926
02/07/1926,2,7,1926
03/07/1926,3,7,1926
04/07/1926,4,7,1926
05/07/1926,5,7,1926
06/07/1926,6,7,1926
07/07/1926,7,7,1926
08/07/1926,8,7,1926
09/07/1926,9,7,1926
10/07/1926,10,7,1926
11/07/1926,11,7,1926
12/07/1926,12,7,1926
13/07/1926,13,7,1926
14/07/1926,14,7,1926
15/07/1926,15,7,1926
16/07/1926,16,7,1926
17/07/1926,17,7,1926
18/07/1926,18,7,1926
19/07/1926,19,7,1926
20/07/1926,20,7,1926
21/07/1926,21,7,1926
22/07/1926,22,7,1926
23/07/1926,23,7,1926
24/07/1926,24,7,1926
25/07/1926,25,7,1926
26/07/1926,26,7,1926
27/07/1926,27,7,1926
28/07/1926,28,7,1926
29/07/1926,29,7,1926
30/07/1926,30,7,1926
31/07/1926,31,7,1926
01/08/1926,1,8,1926
02/08/1926,2,8,1926
03/08/1926,3,8,1926
04/08/1926,4,8,1926
05/08/1926,5,8,1926
06/08/1926,6,8,1926
07/08/1926,7,8,1926
08/08/1926,8,8,1926
09/08/1926,9,8,1926
10/08/1926,10,8,1926
11/08/1926,11,8,1926
12/08/1926,12,8,1926
13/08/1926,13,8,1926
14/08/1926,14,8,1926
15/08/1926,15,8,1926
16/08/1926,16,8,1926
17/08/1926,17,8,1926
18/08/1926,18,8,1926
19/08/1926,19,8,1926
20/08/1926,20,8,1926
21/08/1926,21,8,1926
22/08/1926,22,8,1926
23/08/1926,23,8,1926
24/08/1926,24,8,1926
25/08/1926,25,8,1926
26/08/1926,26,8,1926
27/08/1926,27,8,1926
28/08/1926,28,8,1926
29/08/1926,29,8,1926
30/08/1926,30,8,1926
31/08/1926,31,8,1926
01/09/1926,1,9,1926
02/09/1926,2,9,1926
03/09/1926,3,9,1926
04/09/1926,4,9,1926
05/09/1926,5,9,1926
06/09/1926,6,9,1926
07/09/1926,7,9,1926
08/09/1926,8,9,1926
09/09/1926,9,9,1926
10/09/1926,10,9,1926
11/09/1926,11,9,1926
12/09/1926,12,9,1926
13/09/1926,13,9,1926
14/09/1926,14,9,1926
15/09/1926,15,9,1926
16/09/1926,16,9,1926
17/09/1926,17,9,1926
18/09/1926,18,9,1926
19/09/1926,19,9,1926
20/09/1926,20,9,1926
21/09/1926,21,9,1926
22/09/1926,22,9,1926
23/09/1926,23,9,1926
24/09/1926,24,9,1926
25/09/1926,25,9,1926
26/09/1926,26,9,1926
27/09/1926,27,9,1926
28/09/1926,28,9,1926
29/09/1926,29,9,1926
30/09/1926,30,9,1926
01/10/1926,1,10,1926
02/10/1926,2,10,1926
03/10/1926,3,10,1926
04/10/1926,4,10,1926
05/10/1926,5,10,1926
06/10/1926,6,10,1926
07/10/1926,7,10,1926
08/10/1926,8,10,1926
09/10/1926,9,10,1926
10/10/1926,10,10,1926
11/10/1926,11,10,1926
12/10/1926,12,10,1926
13/10/1926,13,10,1926
14/10/1926,14,10,1926
15/10/1926,15,10,1926
16/10/1926,16,10,1926
17/10/1926,17,10,1926
18/10/1926,18,10,1926
19/10/1926,19,10,1926
20/10/1926,20,10,1926
21/10/1926,21,10,1926
22/10/1926,22,10,1926
23/10/1926,23,10,1926
24/10/1926,24,10,1926
25/10/1926,25,10,1926
26/10/1926,26,10,1926
27/10/1926,27,10,1926
28/10/1926,28,10,1926
29/10/1926,29,10,1926
30/10/1926,30,10,1926
31/10/1926,31,10,1926
01/11/1926,1,11,1926
02/11/1926,2,11,1926
03/11/1926,3,11,1926
04/11/1926,4,11,1926
05/11/1926,5,11,1926
06/11/1926,6,11,1926
07/11/1926,7,11,1926
08/11/1926,8,11,1926
09/11/1926,9,11,1926
10/11/1926,10,11,1926
11/11/1926,11,11,1926
12/11/1926,12,11,1926
13/11/1926,13,11,1926
14/11/1926,14,11,1926
15/11/1926,15,11,1926
16/11/1926,16,11,1926
17/11/1926,17,11,1926
18/11/1926,18,11,1926
19/11/1926,19,11,1926
20/11/1926,20,11,1926
21/11/1926,21,11,1926
22/11/1926,22,11,1926
23/11/1926,23,11,1926
24/11/1926,24,11,1926
25/11/1926,25,11,1926
26/11/1926,26,11,1926
27/11/1926,27,11,1926
28/11/1926,28,11,1926
29/11/1926,29,11,1926
30/11/1926,30,11,1926
01/12/1926,1,12,1926
02/12/1926,2,12,1926
03/12/1926,3,12,1926
04/12/1926,4,12,1926
05/12/1926,5,12,1926
06/12/1926,6,12,1926
07/12/1926,7,12,1926
08/12/1926,8,12,1926
09/12/1926,9,12,1926
10/12/1926,10,12,1926
11/12/1926,11,12,1926
12/12/1926,12,12,1926
13/12/1926,13,12,1926
14/12/1926,14,12,1926
15/12/1926,15,12,1926
16/12/1926,16,12,1926
17/12/1926,17,12,1926
18/12/1926,18,12,1926
19/12/1926,19,12,1926
20/12/1926,20,12,1926
21/12/1926,21,12,1926
22/12/1926,22,12,1926
23/12/1926,23,12,1926
24/12/1926,24,12,1926
25/12/1926,25,12,1926
26/12/1926,26,12,1926
27/12/1926,27,12,1926
28/12/1926,28,12,1926
29/12/1926,29,12,1926
30/12/1926,30,12,1926
31/12/1926,31,12,1926
01/01/1927,1,1,1927
02/01/1927,2,1,1927
03/01/1927,3,1,1927
04/01/1927,4,1,1927
